PurchaseDate,ProductID,ProductName,Category,Price,QuantitySold,Promotion,Discount,Rating,CustomerAge,CustomerGender,CustomerLocation
2023-09-04,1612,Jeans,Home & Garden,187.0,46,No,23,0.0,27,Male,Russia
2023-09-05,1613,Printer,Electronics,87.0,89,Yes,9,4.0,60,Female,Canada
2023-09-06,1614,TV,Beauty,160.0,22,No,31,4.0,32,Male,India
2023-09-07,1615,Air Purifier,Home & Garden,417.0,13,No,14,3.0,55,Male,Spain
2023-09-08,1616,Shoes,Beauty,269.0,28,Yes,36,4.0,32,Male,Japan
2023-09-09,1617,Treadmill,Electronics,386.0,23,Yes,19,4.0,22,Female,Australia
2023-09-10,1618,Jacket,Beauty,272.0,45,No,2,4.0,46,Female,India
2023-09-11,1619,Facial Cleanser,Clothing,185.0,17,No,36,0.0,36,Female,Spain
2023-09-12,1620,Sweater,Sports,305.0,26,Yes,39,0.0,27,Male,Japan
2023-09-13,1621,Smartwatch,Home & Garden,409.0,-4,No,7,5.0,29,Female,China
2023-09-14,1622,Basketball,Sports,458.0,57,No,39,5.0,21,Male,Brazil
2023-09-15,1623,Jeans,Beauty,378.0,26,No,43,4.0,48,Male,United States
2023-09-16,1624,Microwave,Home & Garden,499.0,45,Yes,22,2.0,35,Male,China
2023-09-17,1625,Sofa,Beauty,483.0,54,No,39,1.0,33,Female,Japan
2023-09-18,1626,Football,Clothing,98.0,54,Yes,10,0.0,57,Female,France
2023-09-19,1627,Dining Table,Electronics,341.0,36,No,45,5.0,53,Male,United Kingdom
2023-09-20,1628,Sweater,Home & Garden,431.0,9,Yes,7,1.0,42,Male,United States
2023-09-21,1629,Badminton Set,Clothing,373.0,8,No,28,0.0,40,Female,France
2023-09-22,1630,Blush,Clothing,127.0,18,Yes,29,1.0,29,Female,Mexico
2023-09-23,1631,Foundation,Home & Garden,154.0,63,Yes,9,3.0,51,Female,Australia
2023-09-24,1632,Badminton Set,Beauty,218.0,49,Yes,38,4.0,53,Male,Germany
2023-09-25,1633,Shoes,Clothing,266.0,7,No,27,2.0,54,Male,Canada
2023-09-26,1634,Treadmill,Sports,427.0,81,No,48,1.0,20,Male,United States
2023-09-27,1635,Smartwatch,Clothing,168.0,24,No,35,3.0,26,Female,China
2023-09-28,1636,Basketball,Beauty,239.0,32,Yes,12,5.0,35,Female,United Kingdom
2023-09-29,1637,Dining Table,Beauty,304.0,84,No,31,4.0,60,Female,South Africa
2023-09-30,1638,Curtains,Sports,419.0,80,Yes,35,4.0,52,Male,Spain
2023-10-01,1639,Mascara,Clothing,315.0,0,No,36,4.0,51,Male,France
2023-10-02,1640,T-Shirt,Beauty,198.0,38,Yes,25,1.0,58,Female,Spain
2023-10-03,1641,Shorts,Home & Garden,213.0,27,Yes,21,0.0,31,Male,Japan
2023-10-04,1642,Facial Cleanser,Electronics,189.0,53,Yes,3,1.0,21,Female,United States
2023-10-05,1643,Jeans,Electronics,396.0,58,No,30,0.0,46,Male,Spain
2023-10-06,1644,Printer,Electronics,307.0,-3,No,17,4.0,58,Female,Germany
2023-10-07,1645,Wireless Earbuds,Clothing,423.0,23,No,37,0.0,62,Male,Russia
2023-10-08,1646,Eyeshadow Palette,Sports,318.0,37,Yes,23,2.0,32,Male,Japan
2023-10-09,1647,Skirt,Beauty,230.0,45,Yes,22,4.0,45,Female,France
2023-10-10,1648,Golf Clubs,Home & Garden,209.0,65,No,21,2.0,59,Female,Russia
2023-10-11,1649,TV,Home & Garden,400.0,91,No,1,1.0,33,Female,United Kingdom
2023-10-12,1650,Perfume,Clothing,449.0,54,No,30,4.0,29,Female,India
2023-10-13,1651,Dress,Electronics,337.0,20,Yes,10,3.0,22,Female,Spain
2023-10-14,1652,Skateboard,Clothing,337.0,-7,Yes,27,4.0,51,Male,Germany
2023-10-15,1653,Foundation,Sports,429.0,98,Yes,45,2.0,59,Female,Japan
2023-10-16,1654,Printer,Sports,275.0,39,Yes,31,3.0,18,Female,Germany
2023-10-17,1655,Nail Polish,Beauty,60.0,58,Yes,4,5.0,56,Female,Australia
2023-10-18,1656,Vacuum Cleaner,Beauty,59.0,19,No,37,4.0,49,Male,Russia
2023-10-19,1657,Laptop,Sports,320.0,77,Yes,9,4.0,43,Female,South Africa
2023-10-20,1658,Smartwatch,Sports,322.0,48,Yes,39,4.0,34,Female,Japan
2023-10-21,1659,Curtains,Sports,473.0,56,Yes,45,5.0,44,Female,United States
2023-10-22,1660,Tennis Racket,Clothing,451.0,64,Yes,23,3.0,41,Male,Mexico
2023-10-23,1661,Golf Clubs,Sports,232.0,34,Yes,34,4.0,52,Male,South Africa
2023-10-24,1662,Jacket,Home & Garden,202.0,-7,No,43,0.0,63,Female,Mexico
2023-10-25,1663,Gaming Console,Electronics,364.0,15,Yes,47,5.0,59,Male,India
2023-10-26,1664,Moisturizer,Sports,383.0,16,Yes,22,4.0,56,Female,India
2023-10-27,1665,Blush,Electronics,173.0,35,Yes,16,4.0,43,Male,Mexico
2023-10-28,1666,Smartphone,Clothing,163.0,96,No,0,5.0,55,Female,Spain
2023-10-29,1667,Bed,Electronics,327.0,53,No,30,4.0,40,Male,Canada
2023-10-30,1668,Skirt,Clothing,463.0,80,No,30,1.0,39,Female,Germany
2023-10-31,1669,TV,Home & Garden,262.0,95,Yes,41,2.0,21,Female,Italy
2023-11-01,1670,Microwave,Clothing,221.0,40,No,41,5.0,26,Male,China
2023-11-02,1671,Blush,Clothing,337.0,39,Yes,33,3.0,21,Female,India
2023-11-03,1672,Headphones,Beauty,484.0,-5,Yes,8,5.0,24,Female,South Africa
2023-11-04,1673,Football,Sports,223.0,48,No,21,3.0,40,Female,India
2023-11-05,1674,Camera,Sports,162.0,4,Yes,12,4.0,19,Female,Italy
2023-11-06,1675,Treadmill,Home & Garden,425.0,19,Yes,24,1.0,41,Male,Italy
2023-11-07,1676,Jacket,Home & Garden,454.0,31,Yes,47,2.0,57,Female,Australia
2023-11-08,1677,Eyeshadow Palette,Sports,171.0,90,No,17,0.0,48,Male,Brazil
2023-11-09,1678,Badminton Set,Beauty,81.0,26,Yes,11,5.0,64,Male,Australia
2023-11-10,1679,Vacuum Cleaner,Sports,271.0,31,Yes,39,4.0,48,Male,Australia
2023-11-11,1680,Wireless Earbuds,Beauty,168.0,90,No,16,4.0,64,Male,Brazil
2023-11-12,1681,Coffee Maker,Home & Garden,88.0,24,Yes,14,4.0,57,Female,Germany
2023-11-13,1682,Jacket,Electronics,317.0,76,Yes,41,4.0,60,Female,Japan
2023-11-14,1683,Badminton Set,Home & Garden,282.0,-5,No,14,4.0,51,Male,United Kingdom
2023-11-15,1684,Tablet,Home & Garden,480.0,57,Yes,14,1.0,41,Female,China
2023-11-16,1685,Blush,Clothing,67.0,7,Yes,38,4.0,43,Male,Italy
2023-11-17,1686,Dress,Clothing,198.0,62,Yes,12,5.0,33,Female,India
2023-11-18,1687,Nail Polish,Clothing,446.0,18,Yes,16,0.0,64,Female,Canada
2023-11-19,1688,Air Purifier,Clothing,198.0,66,Yes,31,1.0,30,Female,China
2023-11-20,1689,Socks,Beauty,175.0,48,No,8,5.0,32,Male,Mexico
2023-11-21,1690,Air Purifier,Sports,441.0,36,No,39,0.0,44,Male,Spain
2023-11-22,1691,Gaming Console,Electronics,351.0,6,No,19,4.0,21,Female,Japan
2023-11-23,1692,Lipstick,Home & Garden,409.0,98,No,25,2.0,33,Male,Brazil
2023-11-24,1693,Badminton Set,Beauty,287.0,85,Yes,26,4.0,47,Male,China
2023-11-25,1694,Smartphone,Electronics,184.0,11,Yes,20,3.0,61,Female,India
2023-11-26,1695,Tablet,Beauty,200.0,57,Yes,17,3.0,47,Male,China
2023-11-27,1696,Dress,Beauty,285.0,58,Yes,12,5.0,53,Female,United Kingdom
2023-11-28,1697,Air Purifier,Home & Garden,273.0,26,Yes,15,5.0,20,Female,Russia
2023-11-29,1698,Hair Dryer,Sports,252.0,94,No,8,4.0,39,Female,South Africa
2023-11-30,1699,Microwave,Clothing,305.0,38,No,11,0.0,39,Male,Brazil
2023-12-01,1700,Yoga Mat,Sports,135.0,2,Yes,43,3.0,29,Female,China
2023-12-02,1701,Golf Clubs,Home & Garden,199.0,23,Yes,37,3.0,38,Female,India
2023-12-03,1702,Camera,Home & Garden,284.0,98,Yes,18,4.0,21,Male,India
2023-12-04,1703,Eyeshadow Palette,Home & Garden,394.0,75,No,6,2.0,48,Male,China
2023-12-05,1704,Blush,Electronics,71.0,42,Yes,34,3.0,61,Male,Russia
2023-12-06,1705,Dumbbells,Sports,397.0,76,Yes,47,0.0,48,Male,Spain
2023-12-07,1706,Blush,Sports,334.0,40,Yes,17,1.0,40,Female,Germany
2023-12-08,1707,Facial Cleanser,Beauty,318.0,-8,No,15,5.0,37,Male,Canada
2023-12-09,1708,Sofa,Beauty,307.0,31,Yes,38,3.0,32,Male,France
2023-12-10,1709,Sweater,Beauty,78.0,87,No,3,4.0,40,Male,Australia
2023-12-11,1710,Sofa,Home & Garden,262.0,21,No,24,1.0,45,Male,Brazil
2023-12-12,1711,T-Shirt,Sports,485.0,98,No,31,4.0,33,Female,Spain
2023-12-13,1712,Tennis Racket,Home & Garden,332.0,40,No,39,3.0,54,Male,France
2023-12-14,1713,Football,Electronics,99.0,74,No,12,5.0,38,Female,Japan
2023-12-15,1714,Basketball,Beauty,144.0,35,No,44,4.0,32,Male,Japan
2023-12-16,1715,Jacket,Home & Garden,456.0,97,Yes,16,2.0,34,Female,India
2023-12-17,1716,Socks,Home & Garden,137.0,10,Yes,48,4.0,54,Female,Japan
2023-12-18,1717,Shorts,Electronics,93.0,33,Yes,36,2.0,30,Male,Germany
2023-12-19,1718,Facial Cleanser,Clothing,327.0,0,No,5,4.0,36,Female,Canada
2023-12-20,1719,Lipstick,Sports,220.0,92,Yes,18,3.0,47,Male,Italy
2023-12-21,1720,Hair Dryer,Clothing,470.0,57,No,12,0.0,62,Female,Spain
2023-12-22,1721,Shoes,Beauty,238.0,-10,No,25,1.0,35,Female,South Africa
2023-12-23,1722,Hoodie,Home & Garden,402.0,81,No,13,4.0,31,Female,Japan
2023-12-24,1723,Treadmill,Electronics,233.0,52,Yes,30,2.0,53,Male,United Kingdom
2023-12-25,1724,Smartphone,Electronics,52.0,13,No,3,3.0,53,Female,Italy
2023-12-26,1725,Tablet,Sports,240.0,88,No,38,4.0,37,Male,Canada
2023-12-27,1726,Sweater,Clothing,167.0,2,Yes,7,0.0,36,Female,Mexico
2023-12-28,1727,Dining Table,Sports,68.0,87,Yes,24,3.0,62,Female,Germany
2023-12-29,1728,T-Shirt,Home & Garden,72.0,0,No,12,1.0,61,Female,Russia
2023-12-30,1729,Jeans,Sports,462.0,89,No,31,3.0,24,Female,France
2023-12-31,1730,Wireless Earbuds,Electronics,79.0,40,Yes,37,2.0,61,Female,Canada
2024-01-01,1731,Dumbbells,Electronics,344.0,6,Yes,37,2.0,21,Female,Canada
2024-01-02,1732,Sweater,Beauty,157.0,88,Yes,27,4.0,51,Male,France
2024-01-03,1733,Gaming Console,Beauty,416.0,71,No,29,1.0,19,Male,Germany
2024-01-04,1734,Golf Clubs,Home & Garden,330.0,93,Yes,2,1.0,22,Male,Italy
2024-01-05,1735,Jeans,Clothing,177.0,75,Yes,27,5.0,27,Female,Russia
2024-01-06,1736,Refrigerator,Sports,278.0,13,Yes,2,3.0,49,Male,Japan
2024-01-07,1737,Air Purifier,Home & Garden,160.0,8,No,44,2.0,59,Female,India
2024-01-08,1738,Gaming Console,Beauty,185.0,26,Yes,33,3.0,58,Male,Brazil
2024-01-09,1739,Air Purifier,Sports,411.0,92,Yes,15,4.0,30,Male,Italy
2024-01-10,1740,Football,Beauty,235.0,74,Yes,21,3.0,56,Female,Russia
2024-01-11,1741,Coffee Maker,Sports,193.0,-3,Yes,31,4.0,22,Female,France
2024-01-12,1742,Gaming Console,Clothing,121.0,17,Yes,37,2.0,27,Male,South Africa
2024-01-13,1743,Nail Polish,Home & Garden,178.0,-6,No,7,4.0,27,Male,France
2024-01-14,1744,Air Purifier,Sports,413.0,6,No,7,3.0,55,Male,Russia
2024-01-15,1745,Air Purifier,Electronics,310.0,90,No,5,4.0,44,Male,France
2024-01-16,1746,Tennis Racket,Electronics,52.0,25,Yes,13,5.0,38,Female,France
2024-01-17,1747,Lipstick,Sports,498.0,8,No,31,4.0,25,Male,Brazil
2024-01-18,1748,Football,Sports,437.0,53,No,34,3.0,18,Female,Spain
2024-01-19,1749,Vacuum Cleaner,Sports,153.0,80,No,9,3.0,45,Female,Brazil
2024-01-20,1750,Skirt,Electronics,273.0,87,Yes,2,3.0,56,Male,Japan
2024-01-21,1751,Printer,Electronics,369.0,0,Yes,11,2.0,31,Female,China
2024-01-22,1752,Yoga Mat,Sports,411.0,43,No,48,2.0,38,Male,China
2024-01-23,1753,Socks,Beauty,403.0,34,No,30,5.0,47,Female,United States
2024-01-24,1754,Dress,Beauty,59.0,36,Yes,28,3.0,38,Female,Italy
2024-01-25,1755,Air Purifier,Clothing,454.0,1,Yes,4,4.0,26,Male,Italy
2024-01-26,1756,Moisturizer,Home & Garden,433.0,10,No,24,4.0,34,Female,France
2024-01-27,1757,Curtains,Beauty,351.0,0,Yes,40,4.0,22,Female,France
2024-01-28,1758,Dress,Electronics,280.0,92,No,30,1.0,48,Male,Canada
2024-01-29,1759,Perfume,Beauty,268.0,81,Yes,20,5.0,57,Female,China
2024-01-30,1760,Basketball,Clothing,460.0,-6,No,19,2.0,55,Female,Japan
2024-01-31,1761,Camera,Clothing,115.0,70,No,38,5.0,60,Male,South Africa
2024-02-01,1762,Shorts,Home & Garden,474.0,45,Yes,21,5.0,36,Male,India
2024-02-02,1763,Smartwatch,Beauty,161.0,9,No,3,5.0,53,Female,United States
2024-02-03,1764,Facial Cleanser,Electronics,62.0,30,No,12,4.0,50,Female,Italy
2024-02-04,1765,Microwave,Electronics,442.0,35,No,44,1.0,30,Female,Mexico
2024-02-05,1766,Laptop,Sports,469.0,1,Yes,41,3.0,31,Male,Italy
2024-02-06,1767,Wireless Earbuds,Electronics,135.0,59,Yes,49,4.0,50,Female,United States
2024-02-07,1768,Rug,Home & Garden,283.0,6,Yes,48,3.0,46,Female,South Africa
2024-02-08,1769,Nail Polish,Home & Garden,139.0,8,No,19,0.0,60,Female,South Africa
2024-02-09,1770,Blush,Electronics,363.0,15,Yes,12,3.0,53,Female,Russia
2024-02-10,1771,Smartwatch,Electronics,103.0,37,No,16,3.0,61,Female,Mexico
2024-02-11,1772,Yoga Mat,Sports,61.0,97,No,35,3.0,27,Female,Mexico
2024-02-12,1773,Smartphone,Electronics,237.0,97,Yes,32,3.0,48,Male,Japan
2024-02-13,1774,Shorts,Sports,63.0,41,Yes,0,4.0,23,Male,Mexico
2024-02-14,1775,Dumbbells,Sports,170.0,85,No,14,5.0,18,Female,India
2024-02-15,1776,Facial Cleanser,Electronics,467.0,59,No,12,4.0,24,Female,Canada
2024-02-16,1777,Hair Dryer,Clothing,486.0,44,Yes,16,5.0,44,Male,Brazil
2024-02-17,1778,T-Shirt,Clothing,426.0,89,Yes,23,0.0,38,Male,South Africa
2024-02-18,1779,Sofa,Sports,353.0,91,Yes,7,5.0,45,Male,Australia
2024-02-19,1780,Coffee Maker,Electronics,124.0,64,No,49,1.0,33,Female,China
2024-02-20,1781,Microwave,Clothing,449.0,22,No,26,5.0,63,Female,France
2024-02-21,1782,Bed,Electronics,292.0,51,No,44,3.0,40,Female,Japan
2024-02-22,1783,Vacuum Cleaner,Electronics,272.0,77,No,22,2.0,37,Female,Spain
2024-02-23,1784,Hair Dryer,Electronics,119.0,12,No,45,4.0,55,Male,Russia
2024-02-24,1785,Dress,Beauty,361.0,4,Yes,7,3.0,42,Male,China
2024-02-25,1786,Yoga Mat,Electronics,260.0,16,Yes,7,1.0,45,Male,Italy
2024-02-26,1787,Exercise Bike,Beauty,150.0,64,No,25,2.0,22,Male,France
2024-02-27,1788,Lipstick,Sports,235.0,53,No,46,1.0,38,Female,Australia
2024-02-28,1789,Basketball,Clothing,181.0,70,Yes,12,0.0,35,Female,Italy
2024-02-29,1790,Smartphone,Clothing,160.0,40,Yes,38,1.0,64,Male,Mexico
2024-03-01,1791,Sofa,Clothing,430.0,42,Yes,36,3.0,23,Male,Australia
2024-03-02,1792,Moisturizer,Clothing,181.0,67,Yes,48,4.0,46,Male,Brazil
2024-03-03,1793,Camera,Clothing,69.0,80,No,27,3.0,36,Male,Russia
2024-03-04,1794,Air Purifier,Clothing,443.0,71,Yes,24,0.0,50,Male,Germany
2024-03-05,1795,Skirt,Clothing,73.0,81,No,15,1.0,18,Female,Australia
2024-03-06,1796,Smartwatch,Sports,276.0,40,Yes,1,4.0,62,Female,Italy
2024-03-07,1797,Treadmill,Electronics,203.0,36,Yes,17,4.0,20,Male,South Africa
2024-03-08,1798,Smartwatch,Home & Garden,342.0,-7,Yes,16,0.0,59,Male,Russia
2024-03-09,1799,Golf Clubs,Beauty,279.0,-4,No,29,4.0,38,Male,China
2024-03-10,1800,Tablet,Home & Garden,359.0,98,No,38,5.0,52,Female,United Kingdom
2024-03-11,1801,Dining Table,Home & Garden,408.0,24,Yes,12,1.0,58,Female,United Kingdom
2024-03-12,1802,Tennis Racket,Electronics,454.0,37,No,31,3.0,57,Female,Mexico
2024-03-13,1803,Tennis Racket,Electronics,251.0,62,No,49,3.0,20,Male,France
2024-03-14,1804,Wireless Earbuds,Electronics,87.0,61,Yes,28,5.0,42,Female,France
2024-03-15,1805,Wireless Earbuds,Clothing,479.0,34,Yes,45,2.0,62,Male,Germany
2024-03-16,1806,Jacket,Sports,326.5,70,No,29,2.0,55,Female,United Kingdom
2024-03-17,1807,Skirt,Clothing,237.0,70,No,17,3.0,62,Female,Spain
2024-03-18,1808,Sofa,Sports,106.0,86,No,12,1.0,37,Female,Italy
2024-03-19,1809,Shoes,Sports,478.0,85,Yes,42,2.0,61,Male,France
2024-03-20,1810,Printer,Home & Garden,69.0,61,Yes,20,0.0,62,Male,Australia
2024-03-21,1811,Perfume,Home & Garden,322.0,8,No,29,4.0,51,Female,France
2024-03-22,1812,Smartphone,Sports,168.0,52,Yes,20,4.0,38,Male,United States
2024-03-23,1813,Blush,Sports,120.0,27,Yes,47,5.0,40,Male,Germany
2024-03-24,1814,Dress,Clothing,53.0,56,No,16,3.0,23,Male,Spain
2024-03-25,1815,Headphones,Clothing,270.0,48,No,39,2.0,30,Male,Japan
2024-03-26,1816,Smartphone,Home & Garden,63.0,58,Yes,18,3.0,40,Male,India
2024-03-27,1817,Hair Dryer,Electronics,52.0,2,Yes,14,3.0,26,Male,Canada
2024-03-28,1818,Skateboard,Sports,265.0,36,No,8,4.0,34,Male,Russia
2024-03-29,1819,Dumbbells,Clothing,278.0,99,Yes,9,3.0,19,Female,India
2024-03-30,1820,Exercise Bike,Home & Garden,385.0,50,Yes,43,1.0,36,Male,Spain
2024-03-31,1821,Air Purifier,Clothing,235.0,20,No,30,4.0,36,Male,India
2024-04-01,1822,Treadmill,Sports,104.0,69,No,22,0.0,24,Female,Brazil
2024-04-02,1823,Gaming Console,Sports,437.0,85,Yes,29,5.0,59,Female,South Africa
2024-04-03,1824,Badminton Set,Beauty,425.0,11,Yes,32,5.0,59,Female,Spain
2024-04-04,1825,Coffee Maker,Electronics,303.0,82,Yes,8,5.0,37,Female,Spain
2024-04-05,1826,Exercise Bike,Beauty,73.0,75,No,46,3.0,26,Male,Russia
2024-04-06,1827,Tablet,Home & Garden,211.0,32,Yes,0,5.0,34,Female,Japan
2024-04-07,1828,Nail Polish,Clothing,207.0,56,Yes,43,2.0,44,Female,France
2024-04-08,1829,Jeans,Home & Garden,131.0,43,No,34,4.0,64,Male,South Africa
2024-04-09,1830,Smartphone,Sports,452.0,-1,No,10,4.0,19,Male,Brazil
2024-04-10,1831,Eyeshadow Palette,Beauty,208.0,31,Yes,33,1.0,53,Male,Italy
2024-04-11,1832,Smartwatch,Beauty,237.0,53,No,15,5.0,36,Female,India
2024-04-12,1833,Rug,Beauty,109.0,10,No,8,0.0,34,Male,Russia
2024-04-13,1834,Rug,Home & Garden,452.0,69,Yes,31,3.0,22,Female,Spain
2024-04-14,1835,Skirt,Sports,354.0,65,No,14,5.0,56,Male,Italy
2024-04-15,1836,Moisturizer,Clothing,368.0,55,No,11,1.0,35,Male,United States
2024-04-16,1837,Facial Cleanser,Clothing,415.0,30,Yes,32,4.0,24,Female,Canada
2024-04-17,1838,Dining Table,Home & Garden,260.0,13,No,44,4.0,34,Male,India
2024-04-18,1839,Hoodie,Beauty,455.0,24,Yes,13,4.0,56,Male,United Kingdom
2024-04-19,1840,Tennis Racket,Electronics,201.0,45,Yes,7,0.0,53,Male,Japan
2024-04-20,1841,Sofa,Home & Garden,158.0,19,No,7,5.0,57,Male,Japan
2024-04-21,1842,Shoes,Home & Garden,125.0,46,No,26,5.0,62,Male,Japan
2024-04-22,1843,Laptop,Sports,79.0,83,No,11,3.0,21,Female,Germany
2024-04-23,1844,T-Shirt,Clothing,363.0,36,Yes,0,0.0,55,Female,Germany
2024-04-24,1845,Badminton Set,Home & Garden,166.0,24,No,42,1.0,42,Male,Australia
2024-04-25,1846,Golf Clubs,Home & Garden,464.0,8,Yes,39,5.0,22,Female,Italy
2024-04-26,1847,Exercise Bike,Beauty,405.0,-3,No,41,3.0,47,Female,China
2024-04-27,1848,Golf Clubs,Beauty,241.0,15,No,10,1.0,29,Female,Canada
2024-04-28,1849,Nail Polish,Electronics,68.0,93,No,38,4.0,21,Male,Brazil
2024-04-29,1850,Exercise Bike,Sports,481.0,60,Yes,42,3.0,41,Male,Mexico
2024-04-30,1851,Shorts,Electronics,222.0,19,No,30,3.0,46,Male,South Africa
2024-05-01,1852,Rug,Beauty,277.0,-4,No,16,3.0,26,Female,South Africa
2024-05-02,1853,Hoodie,Clothing,399.0,56,Yes,32,0.0,21,Female,South Africa
2024-05-03,1854,Vacuum Cleaner,Beauty,232.0,54,Yes,31,2.0,41,Male,France
2024-05-04,1855,Exercise Bike,Sports,162.0,25,No,28,1.0,31,Male,India
2024-05-05,1856,Golf Clubs,Beauty,232.0,14,No,20,4.0,22,Female,Mexico
2024-05-06,1857,Yoga Mat,Sports,195.0,26,No,20,1.0,35,Female,China
2024-05-07,1858,Refrigerator,Sports,235.0,-10,Yes,39,4.0,59,Male,France
2024-05-08,1859,Hoodie,Sports,165.0,4,Yes,22,3.0,36,Female,Brazil
2024-05-09,1860,Rug,Sports,162.0,26,Yes,5,0.0,29,Female,South Africa
2024-05-10,1861,Foundation,Sports,300.0,2,Yes,21,5.0,35,Female,China
2024-05-11,1862,Skirt,Clothing,300.0,93,No,49,3.0,34,Female,France
2024-05-12,1863,Smartwatch,Electronics,352.0,-3,Yes,37,5.0,47,Female,United States
2024-05-13,1864,Curtains,Home & Garden,362.0,-6,Yes,36,5.0,41,Female,Mexico
2024-05-14,1865,Headphones,Electronics,167.0,49,Yes,44,0.0,28,Female,Germany
2024-05-15,1866,Wireless Earbuds,Sports,350.0,62,No,7,4.0,52,Male,Brazil
2024-05-16,1867,Skirt,Clothing,210.0,-10,No,40,1.0,40,Male,South Africa
2024-05-17,1868,Wireless Earbuds,Beauty,450.0,25,Yes,48,4.0,34,Female,Russia
2024-05-18,1869,Skirt,Clothing,247.0,24,Yes,34,4.0,18,Female,Canada
2024-05-19,1870,Socks,Sports,309.0,55,No,10,4.0,32,Female,United Kingdom
2024-05-20,1871,Refrigerator,Clothing,197.0,52,No,23,3.0,49,Male,United States
2024-05-21,1872,Smartwatch,Clothing,289.0,93,No,48,5.0,26,Male,Germany
2024-05-22,1873,Exercise Bike,Sports,96.0,12,No,20,0.0,32,Female,Japan
2024-05-23,1874,Camera,Clothing,448.0,-2,No,1,3.0,45,Male,Germany
2024-05-24,1875,Laptop,Home & Garden,247.0,23,No,39,1.0,41,Female,China
2024-05-25,1876,Dress,Home & Garden,96.0,35,No,18,2.0,52,Female,Spain
2024-05-26,1877,Mascara,Clothing,127.0,67,No,38,5.0,39,Female,Australia
2024-05-27,1878,Mascara,Beauty,173.0,-7,Yes,27,4.0,44,Female,United States
2024-05-28,1879,Moisturizer,Sports,124.0,19,Yes,16,4.0,36,Female,Japan
2024-05-29,1880,T-Shirt,Home & Garden,408.0,84,Yes,5,4.0,62,Female,China
2024-05-30,1881,Facial Cleanser,Beauty,186.0,91,Yes,18,4.0,29,Female,Spain
2024-05-31,1882,Dining Table,Clothing,139.0,64,Yes,37,3.0,37,Male,Brazil
2024-06-01,1883,Sweater,Beauty,449.0,88,Yes,27,4.0,18,Female,Canada
2024-06-02,1884,Treadmill,Electronics,374.0,61,No,1,5.0,38,Male,Germany
2024-06-03,1885,T-Shirt,Home & Garden,110.0,-8,No,37,0.0,62,Female,Mexico
2024-06-04,1886,Sweater,Clothing,187.0,3,Yes,36,0.0,18,Female,Russia
2024-06-05,1887,Gaming Console,Sports,99.0,49,Yes,3,0.0,27,Male,Brazil
2024-06-06,1888,Headphones,Clothing,308.0,66,No,21,4.0,64,Male,Japan
2024-06-07,1889,Skateboard,Sports,156.0,34,No,25,0.0,49,Female,China
2024-06-08,1890,Headphones,Clothing,162.0,85,No,48,5.0,56,Male,South Africa
2024-06-09,1891,Microwave,Beauty,399.0,23,Yes,42,0.0,39,Female,Australia
2024-06-10,1892,Tablet,Beauty,303.0,34,No,35,2.0,35,Female,South Africa
2024-06-11,1893,Dumbbells,Beauty,167.0,50,Yes,12,3.0,63,Male,Germany
2024-06-12,1894,Tablet,Electronics,247.0,72,Yes,31,2.0,49,Male,Russia
2024-06-13,1895,Vacuum Cleaner,Sports,386.0,91,No,16,4.0,44,Male,Canada
2024-06-14,1896,Curtains,Beauty,414.0,5,No,40,3.0,45,Male,Australia
2024-06-15,1897,Dumbbells,Electronics,100.0,55,Yes,35,3.0,35,Female,France
2024-06-16,1898,Nail Polish,Sports,294.0,29,No,45,1.0,56,Male,China
2024-06-17,1899,Jacket,Clothing,452.0,6,No,18,3.0,46,Male,Brazil
2024-06-18,1900,Sofa,Electronics,475.0,23,Yes,34,5.0,35,Male,Russia
2024-06-19,1901,Smartwatch,Home & Garden,84.0,95,No,45,3.0,61,Male,Italy
2024-06-20,1902,Shorts,Electronics,351.0,5,Yes,39,4.0,25,Male,Germany
2024-06-21,1903,Air Purifier,Electronics,459.0,91,Yes,27,4.0,48,Female,Spain
2024-06-22,1904,Foundation,Sports,118.0,49,No,0,5.0,51,Female,Germany
2024-06-23,1905,Bed,Clothing,398.0,55,Yes,41,2.0,24,Male,Japan
2024-06-24,1906,Sofa,Home & Garden,369.0,55,Yes,17,0.0,53,Male,Russia
2024-06-25,1907,Camera,Beauty,470.0,79,No,47,4.0,35,Female,Canada
2024-06-26,1908,Smartphone,Beauty,98.0,2,No,39,0.0,55,Male,United Kingdom
2024-06-27,1909,Smartwatch,Electronics,454.0,45,No,32,0.0,26,Female,Spain
2024-06-28,1910,Lipstick,Sports,123.0,20,Yes,11,3.0,26,Female,France
2024-06-29,1911,Jeans,Sports,241.0,23,Yes,7,1.0,63,Male,Australia
2024-06-30,1912,Coffee Maker,Beauty,310.0,28,No,23,3.0,25,Female,United States
2024-07-01,1913,Perfume,Home & Garden,405.0,56,Yes,15,4.0,52,Male,United States
2024-07-02,1914,Exercise Bike,Clothing,119.0,-3,No,49,2.0,35,Male,Russia
2024-07-03,1915,Hair Dryer,Home & Garden,139.0,76,No,3,2.0,22,Female,Germany
2024-07-04,1916,Shoes,Clothing,309.0,67,Yes,37,4.0,31,Female,Japan
2024-07-05,1917,Coffee Maker,Beauty,175.0,44,No,43,1.0,45,Male,India
2024-07-06,1918,Blush,Clothing,280.0,16,Yes,26,2.0,47,Female,Mexico
2024-07-07,1919,Vacuum Cleaner,Sports,344.0,82,Yes,8,4.0,21,Male,Russia
